success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,sona_id,rt,response,type_of_trial,subject,id,stimulus,all_responses,accuracy,words,clue,board,pragmatics,accessibility,clue_type,is_seen,correct,age,gender,education,question_order,race,ethnicity,hand,alert,english,anything_else,first_language,age_learned
,,,,,survey-text,15,107155,0.0-5.0-2.0,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,uncouth,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,16,108158,0.0-5.0-0.1,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,17,112302,0.0-5.0-1.1,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,4140,"[""CLOWNS"",""TRAPEZE""]",experiment,14722,,CIRCUS,"[""CLOWNS"",""TRAPEZE""]",1,clowns-trapeze,circus,"[""CHEAP"",""ADVERTISEMENT"",""MAGPIE"",""BREW"",""CLOWNS"",""CONTROL"",""ACRID"",""WHIMSICAL"",""TRAPEZE"",""BENCH"",""STRATEGY"",""CONFIRMATION"",""FOAM"",""UNSEEN"",""PORRIDGE"",""ENVISION"",""REFRESHMENT"",""BLAME"",""GLUTTON"",""IMAGE""]",0.00020237,362,high_a_high_p,,,,,,,,,,,,
,,,,,survey-text,18,112314,0.0-5.0-2.1,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,circus,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,19,113316,0.0-5.0-0.2,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,20,117341,0.0-5.0-1.2,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,4020,"[""BURRITO"",""COOKER""]",experiment,14722,,CHEF,"[""BURRITO"",""COOKER""]",0,cooker-fodder,chef,"[""INDIGNANT"",""FODDER"",""RIVER"",""MENTAL"",""UNFRIENDLY"",""MANUFACTURING"",""GOOF"",""SHORE"",""SENSES"",""DEGREE"",""SADNESS"",""ELEVATION"",""COOKER"",""DRONE"",""LOVABLE"",""SPINACH"",""WIDOW"",""BURRITO"",""FILTHY"",""SYMMETRY""]",0.000172184,142,high_a_high_p,,,,,,,,,,,,
,,,,,survey-text,21,117350,0.0-5.0-2.2,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,chef,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,22,118353,0.0-5.0-0.3,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,23,127593,0.0-5.0-1.3,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,9236,"[""ANGELIC"",""FLOWING""]",experiment,14722,,DIVING,"[""ANGELIC"",""FLOWING""]",0,upstream-flowing,diving,"[""PUFF"",""CULTIVATE"",""RUE"",""FLOWING"",""SCAPEGOAT"",""ROTATION"",""APE"",""UPSTREAM"",""KITTY"",""MANGO"",""ANGELIC"",""DETACHMENT"",""METHODICAL"",""BOIL"",""ALIENS"",""DIET"",""WEEKLY"",""POSTER"",""EDUCATED"",""LUCK""]",0.000158944,1,low_a_high_p,,,,,,,,,,,,
,,,,,survey-text,24,127603,0.0-5.0-2.3,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,diving,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,25,128606,0.0-5.0-0.4,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,26,135293,0.0-5.0-1.4,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,6683,"[""SCHOLAR"",""COMPREHENSION""]",experiment,14722,,REALIZE,"[""SCHOLAR"",""COMPREHENSION""]",0,comprehension-understood,realize,"[""CUDDLE"",""POUCH"",""SLING"",""LETTER"",""SPONGE"",""FLOWERY"",""SCHOLAR"",""UNDERSTOOD"",""OUNCE"",""GAIT"",""DENOUNCE"",""CACHE"",""DIVISION"",""STAR"",""DISREGARD"",""BOWELS"",""PLACENTA"",""COMPREHENSION"",""GRAPE"",""PROSECUTE""]",0.000154167,7,low_a_high_p,,,,,,,,,,,,
,,,,,survey-text,27,135302,0.0-5.0-2.4,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,realize,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,28,136305,0.0-5.0-0.5,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,29,143104,0.0-5.0-1.5,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,6795,"[""CREATURE"",""TRASHED""]",experiment,14722,,POSSUM,"[""CREATURE"",""TRASHED""]",0,raccoon-creature,possum,"[""ONSET"",""WICKED"",""OUTLANDISH"",""TRASHED"",""FORCED"",""CONNECT"",""REGAL"",""HIMSELF"",""RACCOON"",""OUTGOING"",""CREATURE"",""RAINBOW"",""CUB"",""INSTRUMENT"",""DOPEY"",""ROTATE"",""CONFIDANT"",""INVASION"",""STUDIOS"",""BABBLING""]",0.000171828,7,low_a_high_p,,,,,,,,,,,,
,,,,,survey-text,30,143115,0.0-5.0-2.5,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,possum,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,31,144118,0.0-5.0-0.6,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,32,149315,0.0-5.0-1.6,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,5193,"[""HUM"",""BREATH""]",experiment,14722,,ALOUD,"[""HUM"",""BREATH""]",0,hum-clef,aloud,"[""COMPLIANT"",""CLEF"",""QUARTER"",""WATERPROOF"",""SKATER"",""MODERATE"",""DUSTPAN"",""BENEATH"",""DESSERT"",""RANDOM"",""LOUDSPEAKER"",""GIRLY"",""MASCULINE"",""ECONOMY"",""HUM"",""APPLES"",""SMOOTHIE"",""BREATH"",""SLIPPERY"",""LARGER""]",0.000095,2,low_a_low_p,,,,,,,,,,,,
,,,,,survey-text,33,149326,0.0-5.0-2.6,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,aloud,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,34,150330,0.0-5.0-0.7,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,35,160807,0.0-5.0-1.7,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,10473,"[""YOUTHFUL"",""TEENAGER""]",experiment,14722,,ADOLESCENCE,"[""YOUTHFUL"",""TEENAGER""]",1,teenager-youthful,adolescence,"[""ROYALTY"",""NUDITY"",""BELONGING"",""IMAGINE"",""GENERALLY"",""DEMOLISH"",""FRUSTRATED"",""TOT"",""YOUTHFUL"",""RIDING"",""CHIVALROUS"",""METRIC"",""WISPY"",""PENNY"",""SHINGLES"",""TEENAGER"",""INVISIBLE"",""DECLARE"",""WIFE"",""TREBLE""]",0.000190846,4,low_a_high_p,,,,,,,,,,,,
,,,,,survey-text,36,160818,0.0-5.0-2.7,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,adolescence,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,37,161827,0.0-5.0-0.8,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,38,168730,0.0-5.0-1.8,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,6899,"[""INEDIBLE"",""CANDY""]",experiment,14722,,EATING,"[""INEDIBLE"",""CANDY""]",0,platter-inedible,eating,"[""PLATTER"",""EROSION"",""CLAIM"",""CANDY"",""RULING"",""POP"",""UNSUCCESSFUL"",""TEENS"",""RAVENOUS"",""SOLDER"",""IMPAIRMENT"",""EARRING"",""LIT"",""LEMONY"",""WIND"",""LISP"",""MOVIES"",""ACTIONS"",""PEEK"",""INEDIBLE""]",0.000159968,17,high_a_high_p,,,,,,,,,,,,
,,,,,survey-text,39,168739,0.0-5.0-2.8,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,,,attention,14722,,,,,,eating,,,,,0,,,,,,,,,,,
,,,,,html-keyboard-response,40,169742,0.0-5.0-0.9,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,null,null,fixation,14722,,<p style='font-size: 48px;'>+</p>,,,,,,,,,,,,,,,,,,,,
,,,,,connector,41,177329,0.0-5.0-1.9,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,7583,"[""SANITY"",""DOVE""]",experiment,14722,,PEACE,"[""SANITY"",""DOVE""]",0,partridge-dove,peace,"[""PARTRIDGE"",""ACQUAINTANCE"",""IDENTICAL"",""SURFING"",""RASCAL"",""SANITY"",""BRAKE"",""BALANCE"",""NEURON"",""COLLOQUIAL"",""CRATER"",""FLUTTER"",""CUSTODY"",""DOVE"",""MUSK"",""BIO"",""THIEF"",""DANCER"",""AFTER"",""SAUCEPAN""]",0.0000897,198,high_a_low_p,,,,,,,,,,,,
,,,,,survey-text,42,181991,0.0-5.0-2.9,21,3,2023-03-10 00:25:55,a36334bc01f1c5e0abd0a9896a30f3f3,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,41962,4651,peace,attention,14722,,,,,,peace,,,,,1,true,,,,,,,,,,
